,media,compose-post,user,text,url-shorten,user-mention,user-timeline,nginx,post-storage,unique-id,social-graph,home-timeline,service-user-cpu_util,service-user-mem_util,service-user-netio_read,service-user-netio_write,service-user-blkio_read,service-user-blkio_write,service-post-storage-cpu_util,service-post-storage-mem_util,service-post-storage-netio_read,service-post-storage-netio_write,service-post-storage-blkio_read,service-post-storage-blkio_write,service-nginx-cpu_util,service-nginx-mem_util,service-nginx-netio_read,service-nginx-netio_write,service-nginx-blkio_read,service-nginx-blkio_write,service-media-cpu_util,service-media-mem_util,service-media-netio_read,service-media-netio_write,service-media-blkio_read,service-media-blkio_write,service-compose-post-cpu_util,service-compose-post-mem_util,service-compose-post-netio_read,service-compose-post-netio_write,service-compose-post-blkio_read,service-compose-post-blkio_write,service-unique-id-cpu_util,service-unique-id-mem_util,service-unique-id-netio_read,service-unique-id-netio_write,service-unique-id-blkio_read,service-unique-id-blkio_write,service-url-shorten-cpu_util,service-url-shorten-mem_util,service-url-shorten-netio_read,service-url-shorten-netio_write,service-url-shorten-blkio_read,service-url-shorten-blkio_write,service-user-timeline-cpu_util,service-user-timeline-mem_util,service-user-timeline-netio_read,service-user-timeline-netio_write,service-user-timeline-blkio_read,service-user-timeline-blkio_write,service-home-timeline-cpu_util,service-home-timeline-mem_util,service-home-timeline-netio_read,service-home-timeline-netio_write,service-home-timeline-blkio_read,service-home-timeline-blkio_write,service-text-cpu_util,service-text-mem_util,service-text-netio_read,service-text-netio_write,service-text-blkio_read,service-text-blkio_write,service-user-mention-cpu_util,service-user-mention-mem_util,service-user-mention-netio_read,service-user-mention-netio_write,service-user-mention-blkio_read,service-user-mention-blkio_write,service-social-graph-cpu_util,service-social-graph-mem_util,service-social-graph-netio_read,service-social-graph-netio_write,service-social-graph-blkio_read,service-social-graph-blkio_write
88,11,10075,11,4125,1579,1797,1840,13792,1023,22,1445,2067,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
89,11,10677,11,4296,1603,1888,2211,14141,1371,21,1684,2261,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
90,12,10288,11,4296,1312,2046,1733,14542,849,21,1595,2267,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
91,11,11089,11,4147,1518,1901,2108,15566,1132,21,1973,2617,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
92,11,10704,11,4376,1478,2018,2122,15058,1014,21,1659,2315,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
93,8,10127,10,3998,1425,1827,1724,13683,940,22,1674,2249,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
94,12,11988,11,4377,1302,1932,1847,16138,1070,21,1636,2446,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
95,11,11745,11,4413,1486,1927,1875,15929,1170,21,1500,2282,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
96,10,10149,11,4251,1517,2010,1965,14505,1066,21,1606,2198,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
97,30,9947,13,4202,1375,2050,1657,13443,917,21,1515,2244,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
98,11,11207,11,4068,1286,1893,1857,16393,972,22,1550,3147,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
99,11,18914,10,5810,1329,1809,2169,22172,1224,22,1742,3687,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
100,12,13120,11,5141,1686,2190,2026,18303,1115,23,2009,3036,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
101,10,10462,10,4023,1197,1823,1664,15101,982,20,1566,2153,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
102,12,10760,11,4570,1592,2041,1948,15143,1060,23,1579,2107,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
103,20,22528,24,7234,3095,3561,4162,33612,2834,44,3328,6092,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
104,12,9734,11,3908,1371,1765,1672,14128,1009,16,1474,2206,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
105,9,11310,10,4294,1400,1786,2257,14542,1067,21,1559,2489,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
106,10,9633,10,3840,1246,1670,1727,13657,986,21,1528,2292,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
107,10,9850,10,3950,1277,1824,1762,13615,1079,21,1460,2179,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
108,10,10458,11,4134,1346,1912,1882,14982,1131,24,1560,2275,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
109,9,11903,11,4114,1323,1759,2591,15532,1077,43,1710,2583,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
110,12,9037,9,3642,1415,1641,1636,12857,1010,18,1462,2062,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
111,12,17833,11,5795,1333,1919,1770,20815,1039,23,1536,2928,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
112,11,9176,27,3670,1332,1662,1620,12783,881,21,1429,2174,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
113,9,8860,9,3642,1373,1637,1820,11877,935,22,1454,2015,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
114,13,11099,12,4286,1544,1930,2074,15339,1445,22,1792,2532,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
115,10,10471,12,4331,1606,1910,1922,15277,1080,22,1602,2145,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
116,12,9694,10,4113,1598,1809,1989,13181,1042,21,1412,1962,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
117,11,10373,11,4032,1387,1832,1920,14530,1102,40,1795,2392,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
118,12,10741,11,4143,1255,1928,1832,14818,965,16,1593,2726,1.14,1.3,56900000.0,33110000.0,0.0,0.0,0.77,2.1599999999999997,112928300.0,72050000.0,0.0,0.0,0.35,0.49,44500000.0,55100000.0,0.0,0.0,0.37,1.5,12984900.0,8790000.0,0.0,0.0,1.05,0.05,107000000.0,153000000.0,0.0,0.0,0.06,0.04,11000000.0,6540000.0,0.0,0.0,1.4300000000000002,2.27,59128700.0,60290000.0,0.0,0.0,1.04,1.4700000000000002,84290000.0,80280000.0,0.0,0.0,0.24000000000000002,0.11,18712000.0,20258000.0,0.0,0.0,0.56,0.02,57400000.0,73200000.0,0.0,0.0,0.39,0.03,36200000.0,50700000.0,0.0,0.0,0.8999999999999999,1.33,40320000.0,37300000.0,0.0,0.0
